id,label,message
11029,golpe,Suporte técnico: autorização remota pendente. Conecte-se em app.link/8spico9 para resolver.
72109,veridico,Agendamento confirmado: Consulta com Dr. Beatriz Souza em amanhã às 17:00. Comparecer 15min antes. Protocolo: 941429. Em caso de dúvidas ligue +55 (31) 1906-3885.
24111,golpe,"Seu código de segurança é 792035. NUNCA compartilhe. Se não pediu, acesse bit.ly/nxrsysp."
74967,veridico,"Aviso: Recarga realizada com sucesso. Crédito de R$ 6.985,00 adicionado ao número +55 (51) 5944-8067. Protocolo: 195600."
74231,veridico,Mensagem do sistema: manutenção programada em quarta-feira das 07:30 às 06:30.
11186,golpe,"Entrega com taxa pendente R$7.285,00. Pagamento em oi.is/1r63d18 para finalizar. Aja agora"
37288,golpe,URGENTE: Bradesco detectou atividade suspeita na sua conta Lucas Gomes. Acesse bit.ly/yicgq2s e confirme antes de sábado. Nao responda a ninguem
23227,golpe,"Tr@nsferênci@ N@O @utoriz@d@ R$4.158,00 — c@ncele em @pp.link/6klwtt6 ou perder@ @ qu@nti@. Aj@ @gor@"
48522,golpe,URGENTE: C@ix@ detectou @tivid@de suspeit@ n@ su@ cont@ Bruno Souz@. Acesse @pp.link/et3y72c e confirme @ntes de hoje.
72880,veridico,SESC: Inscricao confirmada para Python para Iniciantes em sexta-feira. Boas-vindas!
4852,golpe,Suporte técnico: autorização remota pendente. Conecte-se em app.link/6jq800u para resolver. Urgente
84615,veridico,"Olá, Santander: TED agendado para segunda-feira no valor de R$ 1.740,00. Saldo após: R$ 6.782,00. Protocolo: 867087."
53328,veridico,"Banco do Brasil: TED agendado para hoje no valor de R$ 2.666,00. Saldo após: R$ 19.486,00."
24603,golpe,URGENTE: Nubank detectou atividade suspeita na sua conta Rafaela Souza. Acesse bit.ly/jihsjc0 e confirme antes de amanha. Urgente
27000,golpe,Atualize dados agora: rb.gy/b09otfd ou sua conta será encerrada em quinta-feira. ⚠️ Urgente..
70562,veridico,"Nubank: TED agendado para amanhã no valor de R$ 6.613,00. Saldo após: R$ 16.330,00. Em caso de dúvidas ligue +55 (27) 0670-4884."
49167,golpe,Suporte técnico: autorização remota pendente. Conecte-se em go.link/rr1dh3f para resolver. Urgente
92964,veridico,Entrega realizada: seu pedido Pedido #97064 foi entregue hoje às 07:30. Agradecemos a preferência!
98502,veridico,"Fatura gerada: Vencimento em sábado. Valor devido: R$ 52,00. Pague pelo app."
8500,golpe,"Seu código de segurança é 618181. NUNCA compartilhe. Se não pediu, acesse rb.gy/pb9mdju."
68303,veridico,"Aviso: Fatura gerada: Vencimento em sexta-feira. Valor devido: R$ 3.454,00. Pague pelo app. Em caso de dúvidas ligue +55 (31) 6568-3980."
81888,veridico,"Olá, Seu código de confirmação é 664087. Utilize para concluir seu cadastro. Em caso de dúvidas ligue +55 (27) 4655-4314."
42955,golpe,"Entrega com taxa pendente R$3.805,00. Pagamento em go.link/mhph97z para finalizar."
56289,veridico,"Fatura gerada: Vencimento em sabado. Valor devido: R$ 6.955,00. Pague pelo app."
78219,veridico,"Olá Diego Costa, sua solicitação foi recebida. Em breve nossa equipe entrará em contato."
59219,veridico,"Recarga realizada com sucesso. Crédito de R$ 405,00 adicionado ao número +55 (21) 3773-1287."
79475,veridico,"Recarga realizada com sucesso. Crédito de R$ 6.406,00 adicionado ao número +55 (31) 8994-9282. Protocolo: 728417."
75518,veridico,Mensagem do sistema: manutenção programada em sábado das 13:15 às 18:00. Em caso de dúvidas ligue +55 (61) 3161-2634.
57206,veridico,"Fatura gerada: Vencimento em sabado. Valor devido: R$ 2.561,00. Pague pelo app. Protocolo: 335346."
11550,golpe,"Seu código de SEGURANÇA é 377017. NUNCA compartilhe. Se não pediu, acesse go.link/9so0plm. Nao responda a ninguem"
22150,golpe,"Você recebeu um PIX de R$3.532,00. Para reembolsar acesse go.link/vv37uwe e confirme identidade."
95484,veridico,Seu código de confirmação é 698769. Utilize para concluir seu cadastro. Protocolo: 951506.
64046,veridico,SESC: Inscrição confirmada para Desenvolvimento Web em terça-feira. Boas-vindas!
52699,veridico,Seu código de confirmação é 032741. Utilize para concluir seu cadastro.
16711,golpe,Suporte técnico: autorização remota pendente. Conecte-se em linktr.ee/25c28jm para resolver.
52055,veridico,Seu código de confirmação é 721159. Utilize para concluir seu cadastro.
15990,golpe,Pagamento recusado: verifique SEUS dados em oi.is/vr210v2 caso contrario bloqueio. Urgente
42381,golpe,URGENTE: Bradesco detectou atividade suspeita na sua conta Fernanda Oliveira. Acesse oi.is/jqt3u41 e confirme antes de amanhã.
27035,golpe,"Parabens Sofia Gomes! Você ganhou R$1.077,00. Resgate em rb.gy/kjkblu4 / enviar dados agora."
26017,golpe,Atualize dados agora: rb.gy/klwgj7l ou sua conta será encerrada em sexta-feira.  Aja agora
59002,veridico,"Fatura gerada: Vencimento em sábado. Valor devido: R$ 2.880,00. Pague pelo app."
7033,golpe,"Entrega com taxa PENDENTE R$6.289,00. Pagamento em app.link/v4o8pt6 para finalizar."
43093,golpe,"Camila Gomes, seu CPF foi bloqueado por suspeita de fraude. Desbloqueie em go.link/80an7n8 ou ligue +55 (31) 9381-5292."
67238,veridico,Aviso: SESC: Inscrição confirmada para Design Gráfico em quinta-feira. Boas-vindas!
22488,golpe,Suporte técnico: autorização remota pendente. Conecte-se em bit.ly/zu4p1yn para resolver.
52296,veridico,Mensagem do sistema: manutenção programada em terça-feira das 20:45 às 12:30.
84601,veridico,"Compra confirmada: Loja do João - Pedido Pedido #385989. Valor R$ 1.813,00. Acompanhe pelo app."
22888,golpe,"Transferência não autorizada R$691,00 — cancele em tinyurl.com/gb16umy ou perderá a quantia. - atualize ja"
72047,veridico,"Fatura gerada: Vencimento em terça-feira. Valor devido: R$ 6.283,00. Pague pelo app."
31583,golpe,"Você recebeu UM PIX de R$4.245,00. Para reembolsar acesse linktr.ee/onm3m20 e confirme identidade.?"
61320,veridico,Agendamento confirmado: Consulta com Dr. Rafael Cardoso em terça-feira às 12:00. Comparecer 15min antes.
20672,golpe,"Parabéns Mariana Almeida! Você ganhou R$7.590,00. Resgate em app.link/8phbppq / enviar dados agora. Nao responda a ninguem.."
29627,golpe,"Parabens Marina Nunes! VOCÊ ganhou R$863,00. Resgate em oi.is/9hgkpm5 / enviar dados agora."
4022,golpe,URGENTE: Bradesco detectou atividade suspeita na sua conta Rafael Gomes. Acesse go.link/bbns0ee e confirme antes de terça-feira.
18136,golpe,"Seu código de segurança é 782062. NUNCA compartilhe. Se não pediu, acesse app.link/ktaky2w."
67291,veridico,Entrega realizada: seu pedido Pedido #113081 foi entregue hoje às 21:45. Agradecemos a preferência!
76806,veridico,"Bom dia, Fatura gerada: Vencimento em amanhã. Valor devido: R$ 7.102,00. Pague pelo app."
7655,golpe,"Seu código de segurança é 209132. NUNCA compartilhe. Se não pediu, acesse linktr.ee/s18f10r."
64912,veridico,"Compra confirmada: AutoPeças Plus - Pedido Pedido #545363. Valor R$ 7.005,00. Acompanhe pelo app."
44279,golpe,"Transferência não autorizada R$2.928,00 — cancele em linktr.ee/d7kj91d ou perderá a quantia."
3609,golpe,Pagamento recusado: verifique SEUS dados em oi.is/px641px caso contrario bloqueio.
12279,golpe,URGENTE: Caixa detectou atividade suspeita na sua conta Rafael Martins. Acesse tinyurl.com/fenlxm1 e confirme antes de sexta-feira.
76151,veridico,"Bom dia, Olá João Almeida, sua solicitação foi recebida. Em breve nossa equipe entrará em contato. Protocolo: 800175."
69391,veridico,"Aviso: Recarga realizada com sucesso. Crédito de R$ 6.441,00 adicionado ao número +55 (27) 8034-3732."
25887,golpe,"Parabéns Lucas Carvalho! Você ganhou R$2.966,00. Resgate em tinyurl.com/5zq1o4i / enviar dados agora."
82932,veridico,"Recarga realizada com sucesso. Crédito de R$ 5.380,00 adicionado ao número +55 (61) 5330-4245."
76680,veridico,Entrega realizada: seu pedido Pedido #307463 foi entregue hoje às 13:30. Agradecemos a preferência!
97422,veridico,"Bom dia, Entrega realizada: seu pedido Pedido #402018 foi entregue hoje às 13:45. Agradecemos a preferência! Em caso de dúvidas ligue +55 (27) 9795-8351."
3729,golpe,"Entrega com taxa pendente R$2.969,00. Pagamento em rb.gy/ntlkh0a para finalizar. Nao responda a ninguem"
30091,golpe,Pagamento recusado: verifique seus dados em app.link/hssbmow caso contrario bloqueio.
34928,golpe,URGENTE: Santander detectou atividade suspeita na sua conta Larissa Ferreira. Acesse oi.is/57ecemc e confirme antes de amanhã.
92603,veridico,"Bom di@, Entreg@ re@liz@d@: seu pedido Pedido #778670 foi entregue hoje às 07:15. Agr@decemos @ preferênci@! Protocolo: 298306."
67824,veridico,SESC: Inscricao confirmada para Marketing Digital em amanha. Boas-vindas!
23327,golpe,Pagamento recusado: verifique seus dados em go.link/fm5tsy4 caso contrario bloqueio.
17032,golpe,Suporte técnico: autorização remota pendente. Conecte-se em oi.is/dwnqhp3 para resolver.
8185,golpe,URGENTE:BradescodetectouatividadesuspeitanasuacontaGustavoNunes.Acesselinktr.ee/lsv4zioeconfirmeantesdesegunda-feira.
33270,golpe,"Você recebeu um PIX de R$4.168,00. Para reembolsar acesse linktr.ee/ dd8g3hq e confirme identidade. Nao responda a ninguem"
3070,golpe,"Seu código de segurança é 020701. NUNCA compartilhe. Se não pediu, acesse app.link/08h5ph5."
36938,golpe,"Você recebeu um PIX de R$7.425,00. Para reembolsar acesse go.link/eyi4ltt e confirme identidade. Aja agora"
88790,veridico,"Banco do Brasil: TED agendado para quarta-feira no valor de R$ 891,00. Saldo apos: R$ 1.207,00. Protocolo: 724327."
14872,golpe,Pagamento recusado: verifique seus dados em tinyurl.com/13a8wbn caso contrario bloqueio.
10803,golpe,Pagamento recusado: VERIFIQUE seus dados em linktr.ee/v2lbv1w caso contrario bloqueio.
7629,golpe,"Seu código de segurança é 016458. NUNCA compartilhe. Se não pediu, acesse rb.gy/si011if. Urgente"
87874,veridico,"Compra confirmada: AutoPeças Plus - Pedido Pedido #975292. Valor R$ 7.569,00. Acompanhe pelo app."
6079,golpe,"Seu código de SEGURANÇA é 220026. NUNCA compartilhe. Se não pediu, acesse tinyurl.com/9t9dt9p. Urgente..."
36503,golpe,"Camila Oliveira, seu CPF foi bloqueado por suspeita de fraude. Desbloqueie em linktr.ee/153264f ou ligue +55 (61) 8079-8161. Nao responda a ninguem"
51190,veridico,"Olá Isabela Almeida, sua solicitação foi recebida. Em breve nossa equipe entrará em contato."
38301,golpe,"Você recebeu um PIX de R$1.951,00. Para reembolsar acesse rb.gy/74jbgv9 e confirme identidade. - atualize ja"
57685,veridico,"Compra confirmada: Farmácia Saúde - Pedido Pedido #660358. Valor R$ 920,00. Acompanhe pelo app."
77496,veridico,"Olá, Recarga realizada com sucesso. Crédito de R$ 5.606,00 adicionado ao número +55 (71) 2224-2351."
95735,veridico,Aviso: SESC: Inscrição confirmada para Iniciação em Fotografia em quarta-feira. Boas-vindas!
150,golpe,Atualize dados agora: linktr.ee/iahh08n ou sua conta será encerrada em amanhã. ✅
31071,golpe,"Transferência não autorizada R$3.945,00 — cancele em bit.ly/jr35nx3 ou perderá a quantia. - atualize ja"
51173,veridico,Seu código de confirmação é 367733. Utilize para concluir seu cadastro.
75925,veridico,"Fatura gerada: Vencimento em hoje. Valor devido: R$ 1.896,00. Pague pelo app. Protocolo: 332125."
62096,veridico,Mensagem do sistema: manutenção programada em sábado das 11:15 às 15:15.
16354,golpe,"Transferência nao autorizada R$1.295,00 — cancele em linktr.ee/wp1v3zt ou perdera a quantia."
2434,golpe,"Você recebeu um PIX de R$3.895,00. Para reembolsar acesse tinyurl.com/ebtcqwp e confirme identidade."
73179,veridico,Seu código de confirmação é 245079. Utilize para concluir seu cadastro.
19756,golpe,"Transferência não autorizada R$5.572,00 — cancele em app.link/u92zpx9 ou perderá a quantia."
40115,golpe,"Parabéns Bruno Silva! Você ganhou R$6.093,00. Resgate em go.link/fjhesmb / enviar dados agora."
21970,golpe,Pagamento recusado: verifique seus dados em bit.ly/kux8g2j caso contrario bloqueio. Urgente
79543,veridico,"Banco do Brasil: TED agendado para segunda-feira no valor de R$ 6.356,00. Saldo após: R$ 14.007,00."
54778,veridico,Entrega realizada: seu pedido Pedido #859170 foi entregue hoje às 18:00. Agradecemos a preferência!
29650,golpe,"Parabéns Mariana Nunes! Você ganhou R$5.830,00. Resgate em tinyurl.com/98fg3x2 / enviar dados agora. Aja agora"
49196,golpe,"Você recebeu um PIX de R$166,00. Para reembolsar acesse rb.gy/icrmwml e confirme identidade. Nao responda a ninguem"
15496,golpe,"Beatriz Souza, seu CPF foi bloqueado por suspeita de fraude. Desbloqueie em rb.gy/gxwn4qu ou ligue +55 (71) 7580-3601. Urgente"
24061,golpe,URGENTE: Bradesco detectou atividade suspeita na sua conta Ana Carvalho. Acesse rb.gy/b4y2xp0 e confirme antes de amanhã. Aja agora
24775,golpe,"Ana Ribeiro, seu CPF foi bloqueado por suspeita de fraude. Desbloqueie em bit.ly/m6c1gfk ou ligue +55 (85) 7275-2467. Aja agora..."
15016,golpe,Pagamento recusado: verifique seus dados  em rb.gy/adzph0v caso contrario bloqueio....
91055,veridico,"Bom dia, Olá Diego Santos, sua solicitação foi recebida. Em breve nossa equipe entrará em contato."
95321,veridico,Seu código de confirmação é 025431. Utilize para concluir seu cadastro.
31686,golpe,URGENTE: Banco do Brasil detectou atividade suspeita na sua conta Bruno Oliveira. Acesse go.link/rgovyv5 e confirme antes de quinta-feira.
27876,golpe,URGENTE: Itaú detectou atividade suspeita na sua conta Diego Oliveira. Acesse app.link/csdatew e confirme antes de quarta-feira.
71663,veridico,"Compra confirmada: TechStore - Pedido Pedido #607928. Valor R$ 2.995,00. Acompanhe pelo app. Em caso de dúvidas ligue +55 (21) 9192-2838."
29062,golpe,URGENTE: Banco do Brasil detectou atividade suspeita na sua conta Fernanda Santos. Acesse rb.gy/zwfl9ir e confirme antes de sexta-feira..
26827,golpe,Pagamento recusado: verifique seus dados em app.link/yus2s7p caso contrario bloqueio. Nao responda a ninguem
53216,veridico,Mensagem do sistema: manutenção programada em segunda-feira das 17:15 às 09:00. Protocolo: 431698.
44547,golpe,Atualize dados agora: go.link/o7fhnlz ou sua conta será encerrada em amanhã. 🚨
95049,veridico,"Olá Lucas Rocha, sua solicitação foi recebida. Em breve nossa equipe entrará em contato."
67580,veridico,"Olá Gustavo Nunes, sua solicitação foi recebida. Em breve nossa equipe entrará em contato."
70013,veridico,"Olá, Entrega realizada: seu pedido Pedido #305910 foi entregue hoje às 07:45. Agradecemos a preferência!"
83456,veridico,"Compra confirmada: Loja do João - Pedido Pedido #449848. Valor R$ 1.398,00. Acompanhe pelo app."
98101,veridico,"Banco do Brasil: TED agendado para quarta-feira no valor de R$ 961,00. Saldo após: R$ 3.539,00. Protocolo: 940129. Em caso de dúvidas ligue +55 (41) 8557-3703."
13622,golpe,Pagamento recusado: verifique seus dados em go.link/1orjtbf caso contrario bloqueio.
89728,veridico,Aviso: Agendamento confirmado: Consulta com Dr. Larissa Nunes em terça-feira às 19:30. Comparecer 15min antes.
75951,veridico,"Fatura gerada: Vencimento em amanhã. Valor devido: R$ 5.071,00. Pague pelo app."
93220,veridico,"Olá, Compra confirmada: SuperOfertas - Pedido Pedido #698653. Valor R$ 6.241,00. Acompanhe pelo app."
34474,golpe,Pagamento recusado: verifique seus dados em go.link/52s6h2h caso contrario bloqueio.
44766,golpe,"Transferência não autorizada R$4.003,00 — cancele em tinyurl.com/spobebe ou perderá a quantia."
56966,veridico,"Nubank: TED agendado para segunda-feira no valor de R$ 7.938,00. Saldo apos: R$ 2.753,00. Protocolo: 7726624."
1660,golpe,"Carlos Silva, seu CPF foi bloqueado por suspeita de fraude. Desbloqueie em app.link/lexk23x ou ligue +55 (51) 7272-0832. Aja agora"
68873,veridico,"Recarga realizada com sucesso. Crédito de R$ 6.624,00 adicionado ao número +55 (61) 7599-0478."
54256,veridico,"Bom dia, Seu codigo de confirmacao e 040140. Utilize para concluir seu cadastro. Protocolo: 628264."
36545,golpe,"Fernanda Martins, seu CPF foi bloqueado por suspeita de fraude. Desbloqueie em linktr.ee/6geqyuu ou ligue +55 (71) 8546-5746."
11627,golpe,Suporte técnico: autorização remota pendente. Conecte-se em go.link/irp3eg1 para resolver. - atualize ja 
17233,golpe,"Entrega com taxa pendente R$782,00. Pagamento em bit.ly/n6frhp7 para finalizar. Nao responda a ninguem"
19649,golpe,"Seu código de segurança é 262111. NUNCA compartilhe. Se não pediu, acesse app.link/kr6cx8h."
62540,veridico,"Compra confirmada: TechStore - Pedido Pedido #964765. Valor R$ 737,00. Acompanhe pelo app. Em caso de dúvidas ligue +55 (71) 9826-5634."
85809,veridico,"Olá, Mensagem do sistema: manutenção programada em amanhã das 21:15 às 08:00. Protocolo: 474184. Em caso de dúvidas ligue +55 (41) 4615-0367."
57485,veridico,"Olá, Banco do Brasil: TED agendado para sexta-feira no valor de R$ 1.167,00. Saldo após: R$ 12.019,00."
48498,golpe,Suporte tecnico: autorizacao remota pendente. Conecte-se em rb.gy/n7afgyk para resolver.
73415,veridico,"Olá Lucas Silva, sua solicitação foi recebida. Em breve nossa equipe entrará em contato."
98719,veridico,"Recarga realizada com sucesso. Crédito de R$ 1.161,00 adicionado ao número +55 (71) 5483-6792."
20096,golpe,Pagamento recusado: verifique seus dados em linktr.ee/psl1er4 caso contrario bloqueio.
88710,veridico,Seu código de confirmação é 847107. Utilize para concluir seu cadastro. Protocolo: 874424.
88652,veridico,"Bom dia, Banco do Brasil: TED agendado para quinta-feira no valor de R$ 2.232,00. Saldo após: R$ 17.913,00. Em caso de dúvidas ligue +55 (41) 7907-0155."
97242,veridico,"Fatura gerada: Vencimento em segunda-feira. Valor devido: R$ 6.907,00. Pague pelo app. Em caso de dúvidas ligue +55 (61) 4688-0756."
55984,veridico,"Bom dia, Seu código de confirmação é 818538. Utilize para concluir seu cadastro."
55558,veridico,Entrega realizada: seu pedido Pedido #389507 foi entregue hoje às 18:30. Agradecemos a preferência!
14778,golpe,Pagamento recuusado: verifique seus dados em rb.gy/922nv2b caso contrario bloqueio.
38221,golpe,"Você recebeu um PIX de R$5.180,00. Para reembolsar acesse app.link/7ab4fjs e confirme identidade. Urgente"
52464,veridico,"Olá, Mensagem do sistema: manutenção programada em sábado das 07:00 às 23:45. Protocolo: 247682."
49779,golpe,"Entrega com taxa pendente R$6.809,00. Pagamento em tinyurl.com/5l82ku9 para finalizar..."
31885,golpe,"Sofia Carvalho, seu CPF foi bloqueado por suspeita de fraude. Desbloqueie em go.link/ldlnqto ou ligue +55 (51) 3278-6967. - atualize ja"
39567,golpe,Suporte técnico: autorização remota pendente. Conecte-se em rb.gy/wd3ndjz para resolver.
92091,veridico,"Bom dia, SESC: Inscrição confirmada para Yoga em quarta-feira. Boas-vindas!"
33389,golpe,"Seu código de segurança é 486755. NUNCA compartilhe. Se não pediu, acesse rb.gy/ciirmov. Urgente"
40916,golpe,"Transferência nao autorizada R$356,00 — cancele em rb.gy/xdp0jo0 ou perdera a quantia.!!"
18591,golpe,Suporte tecnico: autorizacao remota pendente. Conecte-ze em go.link/q0ryd8e para rezolver.
60395,veridico,"Olá Rafaela Costa, sua solicitação foi recebida. Em breve nossa equipe entrará em contato."
22317,golpe,"Você recebeu um PIX de R$5.045,00. Para reembolsar acesse oi.is/fff84iv e confirme identidade. Urgente"
99574,veridico,"Olá Sofia Ribeiro, sua solicitação foi recebida. Em breve nossa equipe entrará em contato."
27803,golpe,URGENTE: Santander detectou atividade suspeita na sua conta Beatriz Silva. Acesse bit.ly/3dycw2r e confirme antes de sábado. Nao responda a ninguem
46100,golpe,ATUALIZE dados agora: rb.gy/357ffdn ou sua conta sera encerrada em amanha.
91484,veridico,SESC: Inscricao confirmada para Python para Iniciantes em sexta-feira. Boas-vindas!
62467,veridico,Mensagem do sistema: manutenção programada em amanhã das 08:30 às 19:45.
36739,golpe,Suporte técnico: autorização remota pendente. Conecte-se em linktr.ee/44c494j para resolver. Aja agora
90330,veridico,Agendamento confirmado: Consulta com Dr. Thiago Nunes em terça-feira às 19:00. Comparecer 15min antes.
42689,golpe,"Parabéns Lucas Pereira! Você ganhou R$7.586,00. Resgate em app.link/pjg0sv1 / enviar dados agora. Aja agora"
1335,golpe,URGENTE: Banco do Brasil detectou atividade suspeita na sua conta João Nunes. Acesse bit.ly/w59w2cf e confirme antes de amanhã. - atualize ja
40781,golpe,Pagamento recusado: verifique seus dados em linktr.ee/21h16a9 caso contrario bloqueio.
23973,golpe,"PARABÉNS Marina Nunes! Você ganhou R$891,00. Resgate em rb.gy/8lehatm / enviar dados agora."
25341,golpe,URGENTE: Nubank detectou atividade suspeita na sua conta Rafaela Araujo. Acesse tinyurl.com/bsordx9 e confirme antes de terça-feira.
36010,golpe,Suporte técnico: autorização remota pendente. Conecte-se em rb.gy/mzjqw6r para resolver.
5289,golpe,"Seu codigo de seguranca e 062244. NUNCA compartilhe. Se nao pediu, acesse linktr.ee/bblve8z."
73833,veridico,"Olá, Recarga realizada com sucesso. Crédito de R$ 7.993,00 adicionado ao número +55 (21) 7287-0919. Em caso de dúvidas ligue +55 (41) 9585-7818."
95056,veridico,"Olá, Olá Mateus Almeida, sua solicitação foi recebida. Em breve nossa equipe entrará em contato."
22692,golpe,"Você recebeu um PIX de R$5.547,00. Para reembolsar acesse bit.ly/pucumoc e confirme identidade. "
81625,veridico,"Bom dia, Olá Rafaela Araujo, sua solicitação foi recebida. Em breve nossa equipe entrará em contato. Em caso de dúvidas ligue +55 (51) 3294-3423."
91229,veridico,"Compra confirmada: MercadoFácil - Pedido Pedido #191437. Valor R$ 4.157,00. Acompanhe pelo app."
13540,golpe,URGENTE: Nubank detectou atividade suspeita na sua conta Paulo Santos. Acesse tinyurl.com/7x1qnju e confirme antes de sábado.
62547,veridico,"Bom dia, Fatura gerada: Vencimento em quinta-feira. Valor devido: R$ 2.526,00. Pague pelo app."
50587,veridico,"Compra confirmada: SuperOfertas - Pedido Pedido #835484. Valor R$ 1.530,00. Acompanhe pelo app."
76521,veridico,Mensagem do sistema: manutenção programada em amanhã das 14:15 às 22:15.
45759,golpe,"Você recebeu um PIX de R$6.339,00. Para reembolsar acesse app.link/w1j8cez e confirme identidade. Nao responda a ninguem"
78258,veridico,"Aviso: Fatura gerada: Vencimento em quarta-feira. Valor devido: R$ 5.482,00. Pague pelo app."
15226,golpe,"Camila Silva, seu CPF foi bloqueado por suspeita de fraude. Desbloqueie em rb.gy/kx20tne ou ligue +55 (21) 5527-5164."
35866,golpe,"TransferêncianaoautorizadaR$2.752,00—canceleemoi.is/az5zz45ouperderaaquantia.Ajaagora"
60373,veridico,SESC: Inscrição confirmada para Excel Avançado em amanhã. Boas-vindas!
92245,veridico,"Aviso: Fatura gerada: Vencimento em terça-feira. Valor devido: R$ 6.361,00. Pague pelo app. Em caso de dúvidas ligue +55 (21) 5156-4272."
74954,veridico,"Banco do Brasil: TED agendado para hoje no valor de R$ 624,00. Saldo após: R$ 4.555,00."
57928,veridico,"Nubank: TED agendado para hoje no valor de R$ 74,00. Saldo apos: R$ 4.027,00. Protocolo: 533943. Em caso de dúvidas ligue +55 (85) 0891-0103."
42531,golpe,Suporte técnico: autorização remota pendente. Conecte-se em go.link/97z0gpw para resolver.
15882,golpe,"VOCÊ recebeu um PIX de R$7.505,00. Para reembolsar acesse linktr.ee/ ozasq0v e confirme identidade."
7689,golpe,Suporte tecnico: autorizacao remota pendente. Conecte-se em oi.is/12x8vcy para resolver. - atualize ja
43967,golpe,Suporte tecnico: autorizacao remota pendente. Conecte-se em rb.gy/y8sdlao para resolver.
60782,veridico,"Itaú: TED agendado para sexta-feira no valor de R$ 5.360,00. Saldo após: R$ 15.271,00. Em caso de dúvidas ligue +55 (11) 3898-6435."
4752,golpe,"Entrega com taxa pendente R$2.552,00. Pagamento em bit.ly/c1u8801 para finalizar."
99858,veridico,SESC: Inscrição confirmada para Desenvolvimento Web em segunda-feira. Boas-vindas! Protocolo: 525919.
30473,golpe,Suporte técnico: autorização remota pendente. Conecte-se em app.link/3sasx9x para resolver. Aja agora
41069,golpe,"Entrega com taxa pendente R$246,00. Pagamento em rb.gy/2qi8eif para finalizar. Aja agora"
80175,veridico,"Caixa: TED agendado para quarta-feira no valor de R$ 5.497,00. Saldo apos: R$ 17.528,00. Protocolo: 188856."
65856,veridico,"Recarga realizada com sucesso. Crédito de R$ 1.663,00 adicionado ao número +55 (71) 0106-1824."
83592,veridico,"Bom dia, Fatura gerada: Vencimento em segunda-feira. Valor devido: R$ 1.519,00. Pague pelo app."
81322,veridico,"Bom dia, SESC: Inscrição confirmada para Excel Avançado em sábado. Boas-vindas! Protocolo: 762739."
81597,veridico,"Olá, Fatura gerada: Vencimento em sábado. Valor devido: R$ 18,00. Pague pelo app. Protocolo: 234812."
49435,golpe,URGENTE: Santander detectou atividade suspeita na sua conta Paulo Nunes. Acesse linktr.ee/kwf3wls e confirme antes de sexta-feira.
16308,golpe,"Parabens Bruno Nunes! Você ganhou R$619,00. Resgate em rb.gy/kzfh1pb / enviar dados agora. "
83675,veridico,"Nubank: TED agendado para quinta-feira no valor de R$ 2.199,00. Saldo após: R$ 2.880,00. Em caso de dúvidas ligue +55 (11) 8959-4517."
25909,golpe,"Seu código de segurança é 612769. NUNCA compartilhe. Se não pediu, acesse go.link/lo56rt4."
58847,veridico,Entrega realizada: seu pedido Pedido #646583 foi entregue hoje às 20:30. Agradecemos a preferência! Protocolo: 234579. Em caso de dúvidas ligue +55 (41) 7428-9385.
13350,golpe,"Transferência não autorizada R$6.684,00 — cancele em go.link/8bhn39w ou perderá a quantia."
33083,golpe,Atualize dados agora: go.link/smyva28 ou sua conta será encerrada em quinta-feira. ✅
66129,veridico,"Fatura gerada: Vencimento em sabado. Valor devido: R$ 4.468,00. Pague pelo app. Em caso de dúvidas ligue +55 (27) 5295-5634."
87773,veridico,"Olá, Recarga realizada com sucesso. Crédito de R$ 3.506,00 adicionado ao número +55 (51) 1662-8069."
22937,golpe,Suporte técnico: autorização remota pendente. Conecte-se em app.link/uvnum5z para resolver. Aja agora
37854,golpe,"Parabéns Mateus Pereira! Você ganhou R$4.081,00. Resgate em go.link/j07629e / enviar dados agora. - atualize ja"
78955,veridico,Seu codigo de confirmacao e 262975. Utilize para concluir seu cadastro.
6205,golpe,"João Silva, seu CPF foi bloqueado por suspeita de fraude. Desbloqueie em tinyurl.com/2w4icoh ou ligue +55 (61) 7202-8641."
43669,golpe,"C@mil@ Ribeiro, seu CPF foi bloque@do por suspeit@ de fr@ude. Desbloqueie em @pp.link/o52g3e3 ou ligue +55 (11) 8440-2287."
22359,golpe,"Você recebeu UM PIX de R$7.279,00. Para reembolsar acesse bit.ly/hcviwul e confirme identidade."
2837,golpe,"Seu código de segurança é 748792. NUNCA compartilhe. Se não pediu, acesse tinyurl.com/mfuy4c2. Aja agora "
74368,veridico,"Bom dia, Compra confirmada: TechStore - Pedido Pedido #207477. Valor R$ 28,00. Acompanhe pelo app. Em caso de dúvidas ligue +55 (61) 7046-9177."
84022,veridico,Aviso: Mensagem do sistema: manutenção programada em amanhã das 10:00 às 23:15.
34263,golpe,"Seu código de segurança é 492417. NUNCA compartilhe. Se não pediu, acesse tinyurl.com/arrjnsy. Aja agora"
30560,golpe,"Você recebeu UM PIX de R$3.216,00. Para reembolsar acesse go.link/ue3797n e confirme identidade. Urgente"
34764,golpe,"Você recebeu um PIX de R$4.165,00. Para reembolsar acesse bit.ly/gxlvi0x e confirme identidade. - atualize ja"
63587,veridico,"Olá, Olá Sofia Rocha, sua solicitação foi recebida. Em breve nossa equipe entrará em contato. Em caso de dúvidas ligue +55 (51) 9764-7542."
